Category,ContentType,ReactionType,Sentiment,Score,Datetime
education,video,interested,positive,30,8/22/2020 23:58
education,video,like,positive,50,4/3/2021 23:11
education,video,cherish,positive,70,4/14/2021 19:59
education,video,adore,positive,72,4/15/2021 17:03
education,video,want,positive,70,5/23/2021 16:22
education,video,dislike,negative,10,10/3/2020 13:46
education,video,like,positive,50,8/9/2020 7:58
education,video,want,positive,70,12/16/2020 1:34
education,video,super love,positive,75,4/28/2021 9:23
education,video,scared,negative,15,3/31/2021 1:01
education,video,cherish,positive,70,3/12/2021 0:42
education,video,disgust,negative,0,3/31/2021 0:16
education,video,love,positive,65,6/16/2021 0:13
education,video,like,positive,50,6/3/2021 12:45
education,video,dislike,negative,10,4/19/2021 5:11
education,video,heart,positive,60,3/25/2021 22:25
education,video,indifferent,neutral,20,12/4/2020 16:38
education,video,interested,positive,30,12/17/2020 6:49
education,video,interested,positive,30,7/22/2020 17:01
studying,photo,want,positive,70,9/11/2020 19:13
studying,photo,super love,positive,75,4/30/2021 9:22
studying,photo,scared,negative,15,12/13/2020 15:10
studying,photo,love,positive,65,3/28/2021 17:20
studying,photo,hate,negative,5,3/23/2021 13:28
studying,photo,cherish,positive,70,8/1/2020 2:18
studying,photo,adore,positive,72,5/2/2021 1:43
studying,photo,love,positive,65,6/9/2021 12:33
studying,photo,dislike,negative,10,8/27/2020 6:31
studying,photo,intrigued,positive,45,4/12/2021 16:22
studying,photo,adore,positive,72,7/6/2020 18:54
studying,photo,hate,negative,5,1/22/2021 15:32
studying,photo,hate,negative,5,5/24/2021 5:36
studying,photo,cherish,positive,70,6/11/2021 9:36
studying,photo,like,positive,50,4/27/2021 15:45
studying,photo,love,positive,65,3/6/2021 20:42
studying,photo,heart,positive,60,11/17/2020 12:11
studying,photo,indifferent,neutral,20,5/30/2021 19:32
studying,photo,worried,negative,12,1/17/2021 6:34
studying,photo,adore,positive,72,5/11/2021 2:06
studying,photo,peeking,neutral,35,9/6/2020 2:58
studying,photo,love,positive,65,12/4/2020 7:19
studying,photo,worried,negative,12,7/12/2020 18:21
studying,photo,indifferent,neutral,20,1/9/2021 9:06
studying,photo,intrigued,positive,45,6/14/2021 4:29
studying,photo,heart,positive,60,4/5/2021 13:43
studying,photo,love,positive,65,9/10/2020 3:38
studying,photo,scared,negative,15,3/17/2021 8:39
studying,photo,scared,negative,15,12/18/2020 0:13
studying,photo,love,positive,65,3/2/2021 0:46
studying,photo,like,positive,50,1/8/2021 14:35
studying,photo,scared,negative,15,10/11/2020 9:52
studying,photo,heart,positive,60,2/1/2021 6:48
studying,photo,disgust,negative,0,12/7/2020 0:39
studying,photo,like,positive,50,8/9/2020 19:37
studying,photo,worried,negative,12,2/23/2021 18:03
studying,photo,scared,negative,15,6/2/2021 6:53
studying,photo,heart,positive,60,1/8/2021 19:20
studying,photo,like,positive,50,12/3/2020 7:55
studying,photo,disgust,negative,0,4/7/2021 22:07
studying,photo,disgust,negative,0,7/6/2020 19:29
studying,photo,cherish,positive,70,11/11/2020 14:07
studying,photo,intrigued,positive,45,4/10/2021 21:27
studying,photo,indifferent,neutral,20,2/25/2021 17:26
studying,photo,peeking,neutral,35,11/30/2020 17:57
studying,photo,hate,negative,5,11/25/2020 19:16
studying,photo,adore,positive,72,6/8/2021 23:06
travel,photo,super love,positive,75,12/27/2020 17:21
travel,photo,worried,negative,12,5/21/2021 11:57
travel,photo,heart,positive,60,2/24/2021 18:34
travel,photo,like,positive,50,6/14/2021 17:44
travel,photo,heart,positive,60,10/20/2020 15:14
travel,photo,want,positive,70,12/9/2020 20:38
travel,photo,indifferent,neutral,20,2/1/2021 11:27
travel,photo,love,positive,65,12/6/2020 6:38
travel,photo,peeking,neutral,35,8/28/2020 15:56
travel,photo,heart,positive,60,10/12/2020 7:35
travel,photo,peeking,neutral,35,12/6/2020 22:28
travel,photo,love,positive,65,12/14/2020 10:46
travel,photo,disgust,negative,0,9/11/2020 20:55
travel,photo,disgust,negative,0,7/26/2020 11:28
travel,photo,adore,positive,72,9/27/2020 17:24
travel,photo,want,positive,70,11/4/2020 17:10
travel,photo,super love,positive,75,12/18/2020 6:02
travel,photo,intrigued,positive,45,12/20/2020 5:16
travel,photo,adore,positive,72,4/3/2021 17:52
travel,photo,adore,positive,72,1/16/2021 5:14
travel,photo,love,positive,65,4/19/2021 1:27
food,GIF,dislike,negative,10,8/6/2020 13:32
food,GIF,worried,negative,12,5/5/2021 8:51
food,GIF,indifferent,neutral,20,5/10/2021 20:46
food,GIF,interested,positive,30,4/13/2021 21:53
food,GIF,hate,negative,5,12/28/2020 6:16
food,GIF,peeking,neutral,35,2/3/2021 11:48
food,GIF,cherish,positive,70,11/22/2020 19:07
food,GIF,dislike,negative,10,12/3/2020 11:55
food,GIF,worried,negative,12,9/10/2020 0:27
food,GIF,interested,positive,30,4/24/2021 11:29
food,GIF,adore,positive,72,10/12/2020 17:18
food,GIF,love,positive,65,2/24/2021 23:54
food,GIF,love,positive,65,11/1/2020 0:44
food,GIF,adore,positive,72,11/22/2020 17:16
food,GIF,scared,negative,15,8/14/2020 19:14
food,GIF,intrigued,positive,45,6/1/2021 13:54
food,GIF,worried,negative,12,6/22/2020 20:21
food,GIF,cherish,positive,70,12/31/2020 5:25
food,GIF,worried,negative,12,2/24/2021 9:21
food,GIF,adore,positive,72,7/20/2020 8:19
food,GIF,hate,negative,5,12/15/2020 2:38
food,GIF,interested,positive,30,1/18/2021 22:57
food,GIF,love,positive,65,7/29/2020 6:29
food,GIF,heart,positive,60,1/25/2021 6:02
food,GIF,heart,positive,60,12/22/2020 12:17
food,GIF,scared,negative,15,12/31/2020 9:10
food,GIF,adore,positive,72,11/30/2020 6:20
food,GIF,interested,positive,30,3/15/2021 20:37
food,GIF,peeking,neutral,35,4/21/2021 10:50
food,GIF,interested,positive,30,8/20/2020 14:35
food,GIF,love,positive,65,11/27/2020 10:15
food,GIF,dislike,negative,10,2/27/2021 7:34
food,GIF,worried,negative,12,5/16/2021 15:45
food,GIF,peeking,neutral,35,9/16/2020 9:55
dogs,audio,cherish,positive,70,1/20/2021 8:55
dogs,audio,want,positive,70,4/23/2021 18:00
dogs,audio,heart,positive,60,12/21/2020 21:36
dogs,audio,like,positive,50,5/7/2021 18:00
dogs,audio,scared,negative,15,5/23/2021 4:00
dogs,audio,super love,positive,75,5/31/2021 22:21
dogs,audio,hate,negative,5,5/5/2021 4:57
dogs,audio,disgust,negative,0,5/11/2021 3:04
dogs,audio,heart,positive,60,3/12/2021 12:19
dogs,audio,hate,negative,5,8/15/2020 22:11
dogs,audio,adore,positive,72,4/14/2021 15:46
dogs,audio,indifferent,neutral,20,3/19/2021 4:10
dogs,audio,interested,positive,30,8/17/2020 11:18
dogs,audio,worried,negative,12,12/10/2020 8:38
science,GIF,interested,positive,30,4/3/2021 9:24
science,GIF,worried,negative,12,3/19/2021 19:32
science,GIF,love,positive,65,5/18/2021 7:58
science,GIF,cherish,positive,70,3/14/2021 7:11
science,GIF,adore,positive,72,7/2/2020 11:39
science,GIF,interested,positive,30,9/19/2020 15:11
science,GIF,love,positive,65,4/5/2021 19:34
science,GIF,love,positive,65,5/27/2021 20:53
science,GIF,intrigued,positive,45,1/9/2021 20:40
science,GIF,adore,positive,72,4/15/2021 14:51
science,GIF,like,positive,50,9/7/2020 1:45
science,GIF,love,positive,65,11/23/2020 5:19
science,GIF,adore,positive,72,5/13/2021 3:52
science,GIF,interested,positive,30,3/1/2021 20:21
science,GIF,cherish,positive,70,8/17/2020 16:53
science,GIF,indifferent,neutral,20,6/30/2020 10:29
science,GIF,indifferent,neutral,20,4/30/2021 2:55
science,GIF,indifferent,neutral,20,8/9/2020 10:14
science,GIF,scared,negative,15,1/31/2021 14:19
science,GIF,heart,positive,60,8/17/2020 10:20
science,GIF,hate,negative,5,2/21/2021 17:06
science,GIF,interested,positive,30,10/19/2020 18:27
science,GIF,peeking,neutral,35,6/18/2021 1:10
science,GIF,like,positive,50,9/3/2020 13:24
science,GIF,heart,positive,60,3/9/2021 12:10
science,GIF,peeking,neutral,35,6/23/2020 21:54
science,GIF,peeking,neutral,35,3/18/2021 13:28
science,GIF,heart,positive,60,9/6/2020 17:27
science,GIF,disgust,negative,0,4/28/2021 7:00
science,GIF,disgust,negative,0,8/5/2020 15:37
science,GIF,peeking,neutral,35,3/4/2021 21:16
science,GIF,love,positive,65,10/12/2020 5:59
science,GIF,love,positive,65,5/7/2021 4:02
science,GIF,heart,positive,60,7/20/2020 4:52
science,GIF,adore,positive,72,4/29/2021 9:59
science,GIF,hate,negative,5,4/29/2021 6:42
science,GIF,dislike,negative,10,2/13/2021 18:54
science,GIF,indifferent,neutral,20,8/23/2020 13:12
science,GIF,cherish,positive,70,10/9/2020 19:16
science,GIF,want,positive,70,6/8/2021 15:13
science,GIF,worried,negative,12,11/17/2020 18:45
science,GIF,worried,negative,12,4/18/2021 0:54
science,GIF,adore,positive,72,1/14/2021 9:05
science,GIF,intrigued,positive,45,5/14/2021 17:54
science,GIF,hate,negative,5,8/24/2020 14:46
science,GIF,hate,negative,5,2/14/2021 18:33
veganism,GIF,adore,positive,72,2/23/2021 1:14
veganism,GIF,disgust,negative,0,7/21/2020 9:23
veganism,GIF,intrigued,positive,45,1/17/2021 23:46
veganism,GIF,hate,negative,5,5/19/2021 10:39
veganism,GIF,worried,negative,12,10/29/2020 13:22
veganism,GIF,dislike,negative,10,7/20/2020 16:35
veganism,GIF,intrigued,positive,45,3/14/2021 19:23
veganism,GIF,peeking,neutral,35,7/29/2020 21:13
veganism,GIF,worried,negative,12,1/9/2021 11:20
veganism,GIF,like,positive,50,6/27/2020 17:59
veganism,GIF,scared,negative,15,12/7/2020 11:41
veganism,GIF,peeking,neutral,35,5/10/2021 11:45
veganism,GIF,interested,positive,30,2/4/2021 11:26
veganism,GIF,heart,positive,60,9/30/2020 18:21
veganism,GIF,worried,negative,12,2/2/2021 9:22
veganism,GIF,want,positive,70,5/3/2021 18:01
veganism,GIF,like,positive,50,5/10/2021 19:45
veganism,GIF,super love,positive,75,10/7/2020 13:22
veganism,GIF,indifferent,neutral,20,10/25/2020 17:21
veganism,GIF,scared,negative,15,4/10/2021 18:40
veganism,GIF,hate,negative,5,1/3/2021 20:01
veganism,GIF,like,positive,50,4/29/2021 4:36
veganism,GIF,heart,positive,60,5/7/2021 14:55
veganism,GIF,intrigued,positive,45,2/9/2021 8:21
veganism,GIF,love,positive,65,1/2/2021 2:38
veganism,GIF,love,positive,65,8/2/2020 11:25
veganism,GIF,heart,positive,60,1/11/2021 10:46
veganism,GIF,adore,positive,72,11/26/2020 18:31
veganism,GIF,like,positive,50,11/14/2020 16:47
veganism,GIF,indifferent,neutral,20,8/16/2020 2:17
veganism,GIF,worried,negative,12,9/28/2020 3:59
veganism,GIF,peeking,neutral,35,4/12/2021 15:08
veganism,GIF,disgust,negative,0,6/21/2020 14:10
veganism,GIF,indifferent,neutral,20,2/11/2021 0:21
veganism,GIF,dislike,negative,10,1/12/2021 21:32
veganism,GIF,love,positive,65,4/18/2021 18:04
veganism,GIF,cherish,positive,70,3/29/2021 21:05
veganism,GIF,super love,positive,75,8/27/2020 23:25
veganism,GIF,interested,positive,30,3/14/2021 5:20
veganism,GIF,adore,positive,72,2/14/2021 11:57
healthy eating,photo,cherish,positive,70,6/28/2020 7:53
healthy eating,photo,adore,positive,72,12/9/2020 23:38
healthy eating,photo,hate,negative,5,3/27/2021 5:17
healthy eating,photo,super love,positive,75,4/17/2021 18:59
healthy eating,photo,adore,positive,72,7/5/2020 19:22
healthy eating,photo,dislike,negative,10,5/8/2021 7:39
healthy eating,photo,like,positive,50,10/2/2020 0:45
healthy eating,photo,interested,positive,30,1/4/2021 4:40
healthy eating,photo,intrigued,positive,45,6/6/2021 18:49
healthy eating,photo,dislike,negative,10,12/6/2020 18:13
healthy eating,photo,super love,positive,75,10/2/2020 1:50
healthy eating,photo,cherish,positive,70,11/2/2020 14:43
healthy eating,photo,worried,negative,12,12/10/2020 8:47
healthy eating,photo,want,positive,70,4/15/2021 4:37
healthy eating,photo,hate,negative,5,12/13/2020 0:43
healthy eating,photo,super love,positive,75,6/21/2020 13:09
healthy eating,photo,scared,negative,15,8/18/2020 11:34
healthy eating,photo,adore,positive,72,3/19/2021 21:35
healthy eating,photo,disgust,negative,0,3/8/2021 2:51
healthy eating,photo,cherish,positive,70,11/26/2020 16:05
healthy eating,photo,want,positive,70,2/20/2021 5:52
healthy eating,photo,peeking,neutral,35,12/22/2020 11:15
healthy eating,photo,super love,positive,75,3/25/2021 13:06
healthy eating,photo,indifferent,neutral,20,8/26/2020 19:10
healthy eating,photo,worried,negative,12,12/7/2020 6:14
healthy eating,photo,adore,positive,72,4/2/2021 19:50
healthy eating,photo,dislike,negative,10,4/23/2021 11:45
healthy eating,photo,worried,negative,12,12/23/2020 18:50
food,video,intrigued,positive,45,9/3/2020 17:05
food,video,indifferent,neutral,20,3/9/2021 7:35
food,video,want,positive,70,12/17/2020 4:03
food,video,cherish,positive,70,10/11/2020 5:56
food,video,cherish,positive,70,11/23/2020 18:07
food,video,cherish,positive,70,3/25/2021 1:29
food,video,disgust,negative,0,2/21/2021 8:37
food,video,dislike,negative,10,9/9/2020 7:25
food,video,love,positive,65,5/10/2021 0:06
food,video,adore,positive,72,10/9/2020 4:55
food,video,indifferent,neutral,20,9/1/2020 10:45
food,video,intrigued,positive,45,9/22/2020 9:51
food,video,heart,positive,60,12/11/2020 1:37
food,video,peeking,neutral,35,5/25/2021 6:06
food,video,love,positive,65,11/18/2020 20:32
food,video,indifferent,neutral,20,6/1/2021 12:27
food,video,worried,negative,12,8/17/2020 21:00
food,video,love,positive,65,3/9/2021 10:29
food,video,like,positive,50,12/11/2020 10:43
food,video,love,positive,65,2/23/2021 23:48
food,video,dislike,negative,10,10/2/2020 21:47
food,video,hate,negative,5,4/14/2021 3:24
food,video,indifferent,neutral,20,11/11/2020 11:26
food,video,disgust,negative,0,12/4/2020 13:10
food,video,worried,negative,12,3/2/2021 10:11
dogs,video,heart,positive,60,10/18/2020 5:43
dogs,video,disgust,negative,0,12/22/2020 19:44
dogs,video,peeking,neutral,35,12/7/2020 7:22
dogs,video,dislike,negative,10,9/12/2020 15:36
dogs,video,scared,negative,15,6/8/2021 21:29
dogs,video,hate,negative,5,4/17/2021 17:26
dogs,video,interested,positive,30,1/30/2021 20:09
dogs,video,cherish,positive,70,11/27/2020 20:16
dogs,video,love,positive,65,1/27/2021 5:51
dogs,video,indifferent,neutral,20,8/3/2020 9:02
dogs,video,indifferent,neutral,20,6/30/2020 22:30
dogs,video,want,positive,70,11/25/2020 2:16
dogs,video,heart,positive,60,1/30/2021 3:07
dogs,video,heart,positive,60,9/17/2020 9:32
dogs,video,super love,positive,75,2/15/2021 9:38
dogs,video,adore,positive,72,9/21/2020 12:23
dogs,video,worried,negative,12,6/7/2021 3:26
dogs,video,hate,negative,5,8/17/2020 8:57
dogs,video,hate,negative,5,12/20/2020 5:07
dogs,video,super love,positive,75,2/15/2021 23:04
dogs,video,like,positive,50,11/16/2020 16:06
dogs,video,disgust,negative,0,7/8/2020 10:18
dogs,video,like,positive,50,11/6/2020 15:34
dogs,video,indifferent,neutral,20,5/23/2021 16:37
dogs,video,scared,negative,15,10/7/2020 9:16
dogs,video,want,positive,70,9/1/2020 22:33
dogs,video,heart,positive,60,3/17/2021 16:26
dogs,video,adore,positive,72,6/24/2020 21:45
dogs,video,cherish,positive,70,7/20/2020 9:08
dogs,video,love,positive,65,12/25/2020 21:27
dogs,video,super love,positive,75,11/8/2020 3:05
dogs,video,indifferent,neutral,20,2/18/2021 10:43
dogs,video,like,positive,50,2/1/2021 11:49
dogs,video,disgust,negative,0,10/22/2020 15:01
studying,audio,intrigued,positive,45,9/9/2020 0:41
studying,audio,intrigued,positive,45,7/5/2020 10:43
studying,audio,hate,negative,5,4/7/2021 20:19
cooking,video,disgust,negative,0,1/17/2021 23:43
cooking,video,disgust,negative,0,6/23/2020 11:28
cooking,video,dislike,negative,10,10/22/2020 9:15
cooking,video,adore,positive,72,3/10/2021 18:08
cooking,video,worried,negative,12,12/28/2020 9:05
cooking,video,hate,negative,5,5/19/2021 11:51
cooking,video,adore,positive,72,5/4/2021 21:19
cooking,video,hate,negative,5,12/26/2020 13:56
cooking,video,worried,negative,12,1/23/2021 11:26
cooking,video,intrigued,positive,45,9/23/2020 11:14
cooking,video,interested,positive,30,11/3/2020 4:22
cooking,video,super love,positive,75,9/2/2020 0:42
cooking,video,dislike,negative,10,12/11/2020 9:58
cooking,video,heart,positive,60,1/14/2021 0:16
cooking,video,super love,positive,75,10/16/2020 14:01
cooking,video,dislike,negative,10,2/3/2021 8:07
cooking,video,worried,negative,12,12/15/2020 7:10
cooking,video,dislike,negative,10,10/10/2020 22:18
cooking,video,heart,positive,60,3/23/2021 19:44
cooking,video,heart,positive,60,5/30/2021 7:14
cooking,video,indifferent,neutral,20,7/24/2020 12:25
cooking,video,hate,negative,5,2/5/2021 19:47
cooking,video,interested,positive,30,2/9/2021 4:51
cooking,video,adore,positive,72,10/4/2020 22:03
cooking,video,intrigued,positive,45,1/15/2021 21:57
cooking,video,interested,positive,30,6/24/2020 1:16
cooking,video,indifferent,neutral,20,7/2/2020 22:14
cooking,video,hate,negative,5,2/16/2021 12:59
cooking,video,like,positive,50,1/1/2021 1:06
cooking,video,heart,positive,60,4/16/2021 5:04
food,audio,dislike,negative,10,6/22/2020 5:26
food,audio,like,positive,50,3/7/2021 22:58
food,audio,intrigued,positive,45,6/13/2021 16:33
food,audio,worried,negative,12,11/29/2020 17:52
food,audio,hate,negative,5,9/16/2020 6:44
food,audio,peeking,neutral,35,1/25/2021 20:18
food,audio,peeking,neutral,35,8/5/2020 20:00
food,audio,interested,positive,30,8/13/2020 18:17
food,audio,intrigued,positive,45,10/21/2020 0:53
food,audio,peeking,neutral,35,8/13/2020 11:18
food,audio,cherish,positive,70,1/3/2021 15:07
food,audio,hate,negative,5,11/11/2020 12:09
food,audio,super love,positive,75,1/30/2021 7:11
food,audio,scared,negative,15,3/25/2021 14:56
food,audio,interested,positive,30,8/26/2020 19:33
food,audio,want,positive,70,2/28/2021 2:47
food,audio,hate,negative,5,7/10/2020 14:19
food,audio,scared,negative,15,8/18/2020 9:56
food,audio,dislike,negative,10,7/22/2020 20:32
food,audio,cherish,positive,70,10/15/2020 4:11
food,audio,interested,positive,30,10/22/2020 19:08
food,audio,worried,negative,12,7/4/2020 12:35
food,audio,super love,positive,75,8/12/2020 21:47
food,audio,hate,negative,5,12/12/2020 13:04
food,audio,love,positive,65,3/27/2021 20:10
food,audio,intrigued,positive,45,4/18/2021 6:34
food,audio,peeking,neutral,35,11/29/2020 9:38
food,audio,worried,negative,12,7/17/2020 5:35
food,audio,want,positive,70,10/1/2020 4:13
food,audio,hate,negative,5,6/4/2021 17:31
food,audio,cherish,positive,70,11/22/2020 16:02
food,audio,worried,negative,12,11/1/2020 3:02
